Country,Year,Cholesterol,Gender,Threshold
Democratic People's Republic of Korea,1990,4.6,Female,5.2
Democratic People's Republic of Korea,1989,4.6,Female,5.2
Democratic People's Republic of Korea,1988,4.6,Female,5.2
Democratic People's Republic of Korea,1987,4.7,Female,5.2
Democratic People's Republic of Korea,1986,4.7,Female,5.2
Democratic People's Republic of Korea,1985,4.7,Female,5.2
Democratic People's Republic of Korea,1984,4.7,Female,5.2
Democratic People's Republic of Korea,1983,4.7,Female,5.2
Democratic People's Republic of Korea,1982,4.7,Female,5.2
Democratic People's Republic of Korea,1981,4.7,Female,5.2
Democratic People's Republic of Korea,1980,4.7,Female,5.2
Democratic Republic of the Congo,2009,3.8,Male,5.2
Democratic Republic of the Congo,2008,3.8,Male,5.2
Democratic Republic of the Congo,2007,3.8,Male,5.2
Democratic Republic of the Congo,2006,3.8,Male,5.2
Democratic Republic of the Congo,2005,3.8,Male,5.2
Democratic Republic of the Congo,2004,3.8,Male,5.2
Democratic Republic of the Congo,2003,3.8,Male,5.2
Democratic Republic of the Congo,2002,3.8,Male,5.2
Democratic Republic of the Congo,2001,3.8,Male,5.2
Democratic Republic of the Congo,2000,3.8,Male,5.2
Democratic Republic of the Congo,1999,3.8,Male,5.2
Democratic Republic of the Congo,1998,3.8,Male,5.2
Democratic Republic of the Congo,1997,3.8,Male,5.2
Democratic Republic of the Congo,1996,3.9,Male,5.2
Democratic Republic of the Congo,1995,3.9,Male,5.2
Democratic Republic of the Congo,1994,3.9,Male,5.2
Democratic Republic of the Congo,1993,3.9,Male,5.2
Democratic Republic of the Congo,1992,3.9,Male,5.2
Democratic Republic of the Congo,1991,4,Male,5.2
Democratic Republic of the Congo,1990,4,Male,5.2
Democratic Republic of the Congo,1989,4,Male,5.2
Democratic Republic of the Congo,1988,4,Male,5.2
Democratic Republic of the Congo,1987,4,Male,5.2
Democratic Republic of the Congo,1986,4,Male,5.2
Democratic Republic of the Congo,1985,4.1,Male,5.2
Democratic Republic of the Congo,1984,4.1,Male,5.2
Democratic Republic of the Congo,1983,4.1,Male,5.2
Democratic Republic of the Congo,1982,4.1,Male,5.2
Democratic Republic of the Congo,1981,4.1,Male,5.2
Democratic Republic of the Congo,1980,4.2,Male,5.2
Democratic Republic of the Congo,2009,4,Female,5.2
Democratic Republic of the Congo,2008,4,Female,5.2
Democratic Republic of the Congo,2007,4,Female,5.2
Democratic Republic of the Congo,2006,4,Female,5.2
Democratic Republic of the Congo,2005,4,Female,5.2
Democratic Republic of the Congo,2004,4,Female,5.2
Democratic Republic of the Congo,2003,4.1,Female,5.2
Democratic Republic of the Congo,2002,4.1,Female,5.2
Democratic Republic of the Congo,2001,4.1,Female,5.2
Democratic Republic of the Congo,2000,4.1,Female,5.2
Democratic Republic of the Congo,1999,4.1,Female,5.2
Democratic Republic of the Congo,1998,4.1,Female,5.2
Democratic Republic of the Congo,1997,4.2,Female,5.2
Democratic Republic of the Congo,1996,4.2,Female,5.2
Democratic Republic of the Congo,1995,4.2,Female,5.2
Democratic Republic of the Congo,1994,4.2,Female,5.2
Democratic Republic of the Congo,1993,4.3,Female,5.2
Democratic Republic of the Congo,1992,4.3,Female,5.2
Democratic Republic of the Congo,1991,4.3,Female,5.2
Democratic Republic of the Congo,1990,4.4,Female,5.2
Democratic Republic of the Congo,1989,4.4,Female,5.2
Democratic Republic of the Congo,1988,4.4,Female,5.2
Democratic Republic of the Congo,1987,4.4,Female,5.2
Democratic Republic of the Congo,1986,4.4,Female,5.2
Democratic Republic of the Congo,1985,4.4,Female,5.2
Democratic Republic of the Congo,1984,4.5,Female,5.2
Democratic Republic of the Congo,1983,4.5,Female,5.2
Democratic Republic of the Congo,1982,4.5,Female,5.2
Democratic Republic of the Congo,1981,4.5,Female,5.2
Democratic Republic of the Congo,1980,4.6,Female,5.2
Denmark,2009,5.5,Male,5.2
Denmark,2008,5.5,Male,5.2
Denmark,2007,5.5,Male,5.2
Denmark,2006,5.6,Male,5.2
Denmark,2005,5.6,Male,5.2
Denmark,2004,5.6,Male,5.2
Denmark,2003,5.6,Male,5.2
Denmark,2002,5.6,Male,5.2
Denmark,2001,5.6,Male,5.2
Denmark,2000,5.7,Male,5.2
Denmark,1999,5.7,Male,5.2
Denmark,1998,5.7,Male,5.2
Denmark,1997,5.7,Male,5.2
Denmark,1996,5.7,Male,5.2
Denmark,1995,5.7,Male,5.2
Denmark,1994,5.7,Male,5.2
Denmark,1993,5.8,Male,5.2
Denmark,1992,5.8,Male,5.2
Denmark,1991,5.8,Male,5.2
Denmark,1990,5.8,Male,5.2
Denmark,1989,5.8,Male,5.2
Denmark,1988,5.8,Male,5.2
Denmark,1987,5.8,Male,5.2
Denmark,1986,5.8,Male,5.2
Denmark,1985,5.8,Male,5.2
Denmark,1984,5.8,Male,5.2
Denmark,1983,5.9,Male,5.2
Denmark,1982,5.9,Male,5.2
Denmark,1981,5.9,Male,5.2
Denmark,1980,5.9,Male,5.2
Denmark,2009,5.4,Female,5.2
Denmark,2008,5.4,Female,5.2
Denmark,2007,5.4,Female,5.2
Denmark,2006,5.4,Female,5.2
Denmark,2005,5.5,Female,5.2
Denmark,2004,5.5,Female,5.2
Denmark,2003,5.5,Female,5.2
Denmark,2002,5.5,Female,5.2
Denmark,2001,5.5,Female,5.2
Denmark,2000,5.5,Female,5.2
Denmark,1999,5.5,Female,5.2
Denmark,1998,5.6,Female,5.2
Denmark,1997,5.6,Female,5.2
Denmark,1996,5.6,Female,5.2
Denmark,1995,5.6,Female,5.2
Denmark,1994,5.6,Female,5.2
Denmark,1993,5.6,Female,5.2
Denmark,1992,5.7,Female,5.2
Denmark,1991,5.7,Female,5.2
Denmark,1990,5.7,Female,5.2
Denmark,1989,5.7,Female,5.2
Denmark,1988,5.8,Female,5.2
Denmark,1987,5.8,Female,5.2
Denmark,1986,5.8,Female,5.2
Denmark,1985,5.8,Female,5.2
Denmark,1984,5.8,Female,5.2
Denmark,1983,5.9,Female,5.2
Denmark,1982,5.9,Female,5.2
Denmark,1981,5.9,Female,5.2
Denmark,1980,6,Female,5.2
Djibouti,2009,4.6,Male,5.2
Djibouti,2008,4.6,Male,5.2
Djibouti,2007,4.6,Male,5.2
Djibouti,2006,4.6,Male,5.2
Djibouti,2005,4.6,Male,5.2
Djibouti,2004,4.6,Male,5.2
Djibouti,2003,4.7,Male,5.2
Djibouti,2002,4.7,Male,5.2
Djibouti,2001,4.7,Male,5.2
Djibouti,2000,4.7,Male,5.2
Djibouti,1999,4.7,Male,5.2
Djibouti,1998,4.7,Male,5.2
Djibouti,1997,4.7,Male,5.2
Djibouti,1996,4.7,Male,5.2
Djibouti,1995,4.7,Male,5.2
Djibouti,1994,4.8,Male,5.2
Djibouti,1993,4.8,Male,5.2
Djibouti,1992,4.8,Male,5.2
Djibouti,1991,4.8,Male,5.2
Djibouti,1990,4.8,Male,5.2
Djibouti,1989,4.8,Male,5.2
Djibouti,1988,4.9,Male,5.2
Djibouti,1987,4.9,Male,5.2
Djibouti,1986,4.9,Male,5.2
Djibouti,1985,4.9,Male,5.2
Djibouti,1984,4.9,Male,5.2
Djibouti,1983,4.9,Male,5.2
Djibouti,1982,4.9,Male,5.2
Djibouti,1981,4.9,Male,5.2
Djibouti,1980,5,Male,5.2
Djibouti,2009,4.7,Female,5.2
Djibouti,2008,4.7,Female,5.2
Djibouti,2007,4.7,Female,5.2
Djibouti,2006,4.7,Female,5.2
Djibouti,2005,4.7,Female,5.2
Djibouti,2004,4.7,Female,5.2
Djibouti,2003,4.7,Female,5.2
Djibouti,2002,4.7,Female,5.2
Djibouti,2001,4.7,Female,5.2
Djibouti,2000,4.7,Female,5.2
Djibouti,1999,4.8,Female,5.2
Djibouti,1998,4.8,Female,5.2
Djibouti,1997,4.8,Female,5.2
Djibouti,1996,4.8,Female,5.2
Djibouti,1995,4.8,Female,5.2
Djibouti,1994,4.8,Female,5.2
Djibouti,1993,4.9,Female,5.2
Djibouti,1992,4.9,Female,5.2
Djibouti,1991,4.9,Female,5.2
Djibouti,1990,4.9,Female,5.2
Djibouti,1989,4.9,Female,5.2
Djibouti,1988,5,Female,5.2
Djibouti,1987,5,Female,5.2
Djibouti,1986,5,Female,5.2
Djibouti,1985,5,Female,5.2
Djibouti,1984,5,Female,5.2
Djibouti,1983,5,Female,5.2
Djibouti,1982,5.1,Female,5.2
Djibouti,1981,5.1,Female,5.2
Djibouti,1980,5.1,Female,5.2
Dominica,2009,4.5,Male,5.2
Dominica,2008,4.5,Male,5.2
Dominica,2007,4.5,Male,5.2
Dominica,2006,4.5,Male,5.2
Dominica,2005,4.5,Male,5.2
Dominica,2004,4.6,Male,5.2
Dominica,2003,4.6,Male,5.2
Dominica,2002,4.6,Male,5.2
Dominica,2001,4.6,Male,5.2
Dominica,2000,4.6,Male,5.2
Dominica,1999,4.6,Male,5.2
Dominica,1998,4.6,Male,5.2
Dominica,1997,4.6,Male,5.2
Dominica,1996,4.7,Male,5.2
Dominica,1995,4.7,Male,5.2
Dominica,1994,4.7,Male,5.2
Dominica,1993,4.7,Male,5.2
Dominica,1992,4.7,Male,5.2
Dominica,1991,4.7,Male,5.2
Dominica,1990,4.7,Male,5.2
Dominica,1989,4.7,Male,5.2
Dominica,1988,4.7,Male,5.2
Dominica,1987,4.7,Male,5.2
Dominica,1986,4.7,Male,5.2
Dominica,1985,4.7,Male,5.2
Dominica,1984,4.7,Male,5.2
Dominica,1983,4.7,Male,5.2
Dominica,1982,4.7,Male,5.2
Dominica,1981,4.7,Male,5.2
Dominica,1980,4.7,Male,5.2
Dominica,2009,4.9,Female,5.2
Dominica,2008,4.9,Female,5.2
Dominica,2007,4.9,Female,5.2
Dominica,2006,4.9,Female,5.2
Dominica,2005,4.9,Female,5.2
Dominica,2004,4.9,Female,5.2
Dominica,2003,4.9,Female,5.2
Dominica,2002,4.9,Female,5.2
Dominica,2001,4.9,Female,5.2
Dominica,2000,4.9,Female,5.2
Dominica,1999,4.9,Female,5.2
Dominica,1998,4.9,Female,5.2
Dominica,1997,4.9,Female,5.2
Dominica,1996,4.9,Female,5.2
Dominica,1995,4.9,Female,5.2
Dominica,1994,4.9,Female,5.2
Dominica,1993,4.9,Female,5.2
Dominica,1992,4.9,Female,5.2
Dominica,1991,4.9,Female,5.2
Dominica,1990,4.9,Female,5.2
Dominica,1989,4.9,Female,5.2
Dominica,1988,4.9,Female,5.2
Dominica,1987,4.9,Female,5.2
Dominica,1986,4.9,Female,5.2
Dominica,1985,4.9,Female,5.2
Dominica,1984,4.9,Female,5.2
Dominica,1983,4.9,Female,5.2
Dominica,1982,4.9,Female,5.2
Dominica,1981,4.9,Female,5.2
Dominica,1980,4.9,Female,5.2
Dominican Republic,2009,4.4,Male,5.2
Dominican Republic,2008,4.4,Male,5.2
Dominican Republic,2007,4.4,Male,5.2
Dominican Republic,2006,4.4,Male,5.2
Dominican Republic,2005,4.4,Male,5.2
Dominican Republic,2004,4.4,Male,5.2
Dominican Republic,2003,4.4,Male,5.2
Dominican Republic,2002,4.4,Male,5.2
Dominican Republic,2001,4.4,Male,5.2
Dominican Republic,2000,4.4,Male,5.2
Dominican Republic,1999,4.3,Male,5.2
Dominican Republic,1998,4.3,Male,5.2
Dominican Republic,1997,4.3,Male,5.2
Dominican Republic,1996,4.3,Male,5.2
Dominican Republic,1995,4.3,Male,5.2
Dominican Republic,1994,4.3,Male,5.2
Dominican Republic,1993,4.3,Male,5.2
Dominican Republic,1992,4.3,Male,5.2
Dominican Republic,1991,4.4,Male,5.2
Dominican Republic,1990,4.4,Male,5.2
Dominican Republic,1989,4.4,Male,5.2
Dominican Republic,1988,4.4,Male,5.2
Dominican Republic,1987,4.4,Male,5.2
Dominican Republic,1986,4.4,Male,5.2
Dominican Republic,1985,4.5,Male,5.2
Dominican Republic,1984,4.5,Male,5.2
Dominican Republic,1983,4.5,Male,5.2
Dominican Republic,1982,4.5,Male,5.2
Dominican Republic,1981,4.5,Male,5.2
Dominican Republic,1980,4.5,Male,5.2
Dominican Republic,2009,4.7,Female,5.2
Dominican Republic,2008,4.7,Female,5.2
Dominican Republic,2007,4.6,Female,5.2
Dominican Republic,2006,4.6,Female,5.2
Dominican Republic,2005,4.6,Female,5.2
Dominican Republic,2004,4.6,Female,5.2
Dominican Republic,2003,4.6,Female,5.2
Dominican Republic,2002,4.6,Female,5.2
Dominican Republic,2001,4.6,Female,5.2
Dominican Republic,2000,4.6,Female,5.2
Dominican Republic,1999,4.6,Female,5.2
Dominican Republic,1998,4.5,Female,5.2
Dominican Republic,1997,4.5,Female,5.2
Dominican Republic,1996,4.5,Female,5.2
Dominican Republic,1995,4.5,Female,5.2
Dominican Republic,1994,4.5,Female,5.2
Dominican Republic,1993,4.6,Female,5.2
Dominican Republic,1992,4.6,Female,5.2
Dominican Republic,1991,4.6,Female,5.2
Dominican Republic,1990,4.6,Female,5.2
Dominican Republic,1989,4.6,Female,5.2
Dominican Republic,1988,4.6,Female,5.2
Dominican Republic,1987,4.7,Female,5.2
Dominican Republic,1986,4.7,Female,5.2
Dominican Republic,1985,4.7,Female,5.2
Dominican Republic,1984,4.8,Female,5.2
Dominican Republic,1983,4.8,Female,5.2
Dominican Republic,1982,4.8,Female,5.2
Dominican Republic,1981,4.8,Female,5.2
Dominican Republic,1980,4.8,Female,5.2
Ecuador,2009,4.7,Male,5.2
Ecuador,2008,4.7,Male,5.2
Ecuador,2007,4.7,Male,5.2
Ecuador,2006,4.7,Male,5.2
Ecuador,2005,4.7,Male,5.2
Ecuador,2004,4.7,Male,5.2
Ecuador,2003,4.7,Male,5.2
Ecuador,2002,4.7,Male,5.2
Ecuador,2001,4.7,Male,5.2
Ecuador,2000,4.7,Male,5.2
Ecuador,1999,4.7,Male,5.2
Ecuador,1998,4.7,Male,5.2
Ecuador,1997,4.7,Male,5.2
Ecuador,1996,4.7,Male,5.2
Ecuador,1995,4.7,Male,5.2
Ecuador,1994,4.8,Male,5.2
Ecuador,1993,4.8,Male,5.2
Ecuador,1992,4.8,Male,5.2
Ecuador,1991,4.8,Male,5.2
Ecuador,1990,4.8,Male,5.2
Ecuador,1989,4.8,Male,5.2
Ecuador,1988,4.8,Male,5.2
Ecuador,1987,4.8,Male,5.2
Ecuador,1986,4.9,Male,5.2
Ecuador,1985,4.9,Male,5.2
Ecuador,1984,4.9,Male,5.2
Ecuador,1983,4.9,Male,5.2
Ecuador,1982,4.9,Male,5.2
Ecuador,1981,4.9,Male,5.2
Ecuador,1980,4.9,Male,5.2
Ecuador,2009,4.8,Female,5.2
Ecuador,2008,4.8,Female,5.2
Ecuador,2007,4.8,Female,5.2
Ecuador,2006,4.8,Female,5.2
Ecuador,2005,4.8,Female,5.2
Ecuador,2004,4.8,Female,5.2
Ecuador,2003,4.8,Female,5.2
Ecuador,2002,4.8,Female,5.2
Ecuador,2001,4.8,Female,5.2
Ecuador,2000,4.8,Female,5.2
Ecuador,1999,4.9,Female,5.2
Ecuador,1998,4.9,Female,5.2
Ecuador,1997,4.9,Female,5.2
Ecuador,1996,4.9,Female,5.2
Ecuador,1995,4.9,Female,5.2
Ecuador,1994,4.9,Female,5.2
Ecuador,1993,4.9,Female,5.2
Ecuador,1992,4.9,Female,5.2
Ecuador,1991,4.9,Female,5.2
Ecuador,1990,4.9,Female,5.2
Ecuador,1989,4.9,Female,5.2
Ecuador,1988,4.9,Female,5.2
Ecuador,1987,4.9,Female,5.2
Ecuador,1986,5,Female,5.2
Ecuador,1985,5,Female,5.2
Ecuador,1984,5,Female,5.2
Ecuador,1983,5,Female,5.2
Ecuador,1982,5,Female,5.2
Ecuador,1981,5,Female,5.2
Ecuador,1980,5,Female,5.2
Egypt,2009,4.6,Male,5.2
Egypt,2008,4.6,Male,5.2
Egypt,2007,4.6,Male,5.2
Egypt,2006,4.6,Male,5.2
Egypt,2005,4.6,Male,5.2
Egypt,2004,4.6,Male,5.2
Egypt,2003,4.6,Male,5.2
Egypt,2002,4.6,Male,5.2
Egypt,2001,4.6,Male,5.2
Egypt,2000,4.6,Male,5.2
Egypt,1999,4.6,Male,5.2
Egypt,1998,4.6,Male,5.2
Egypt,1997,4.6,Male,5.2
Egypt,1996,4.6,Male,5.2
Egypt,1995,4.6,Male,5.2
Egypt,1994,4.6,Male,5.2
Egypt,1993,4.6,Male,5.2
Egypt,1992,4.7,Male,5.2
Egypt,1991,4.7,Male,5.2
Egypt,1990,4.7,Male,5.2
Egypt,1989,4.7,Male,5.2
Egypt,1988,4.7,Male,5.2
Egypt,1987,4.7,Male,5.2
Egypt,1986,4.7,Male,5.2
Egypt,1985,4.7,Male,5.2
Egypt,1984,4.7,Male,5.2
Egypt,1983,4.7,Male,5.2
Egypt,1982,4.7,Male,5.2
Egypt,1981,4.7,Male,5.2
Egypt,1980,4.7,Male,5.2
Egypt,2009,4.9,Female,5.2
Egypt,2008,4.9,Female,5.2
Egypt,2007,4.9,Female,5.2
Egypt,2006,4.9,Female,5.2
Egypt,2005,4.9,Female,5.2
Egypt,2004,4.9,Female,5.2
Egypt,2003,4.9,Female,5.2
Egypt,2002,4.9,Female,5.2
Egypt,2001,4.8,Female,5.2
Egypt,2000,4.8,Female,5.2
Egypt,1999,4.8,Female,5.2
Egypt,1998,4.8,Female,5.2
Egypt,1997,4.8,Female,5.2
Egypt,1996,4.8,Female,5.2
Egypt,1995,4.8,Female,5.2
Egypt,1994,4.8,Female,5.2
Egypt,1993,4.8,Female,5.2
Egypt,1992,4.8,Female,5.2
Egypt,1991,4.8,Female,5.2
Egypt,1990,4.8,Female,5.2
Egypt,1989,4.8,Female,5.2
Egypt,1988,4.8,Female,5.2
Egypt,1987,4.8,Female,5.2
Egypt,1986,4.8,Female,5.2
Egypt,1985,4.8,Female,5.2
Egypt,1984,4.8,Female,5.2
Egypt,1983,4.8,Female,5.2
Egypt,1982,4.8,Female,5.2
Egypt,1981,4.8,Female,5.2
Egypt,1980,4.8,Female,5.2
El Salvador,2009,4.5,Male,5.2
El Salvador,2008,4.5,Male,5.2
El Salvador,2007,4.5,Male,5.2
El Salvador,2006,4.5,Male,5.2
El Salvador,2005,4.5,Male,5.2
El Salvador,2004,4.5,Male,5.2
El Salvador,2003,4.5,Male,5.2
El Salvador,2002,4.5,Male,5.2
El Salvador,2001,4.5,Male,5.2
El Salvador,2000,4.5,Male,5.2
El Salvador,1999,4.5,Male,5.2
El Salvador,1998,4.5,Male,5.2
El Salvador,1997,4.5,Male,5.2
El Salvador,1996,4.5,Male,5.2
El Salvador,1995,4.5,Male,5.2
El Salvador,1994,4.5,Male,5.2
El Salvador,1993,4.5,Male,5.2
El Salvador,1992,4.5,Male,5.2
El Salvador,1991,4.6,Male,5.2
El Salvador,1990,4.6,Male,5.2
El Salvador,1989,4.6,Male,5.2
El Salvador,1988,4.6,Male,5.2
El Salvador,1987,4.6,Male,5.2
El Salvador,1986,4.6,Male,5.2
El Salvador,1985,4.6,Male,5.2
El Salvador,1984,4.7,Male,5.2
El Salvador,1983,4.7,Male,5.2
El Salvador,1982,4.7,Male,5.2
El Salvador,1981,4.7,Male,5.2
El Salvador,1980,4.8,Male,5.2
El Salvador,2009,4.7,Female,5.2
El Salvador,2008,4.7,Female,5.2
El Salvador,2007,4.7,Female,5.2
El Salvador,2006,4.7,Female,5.2
El Salvador,2005,4.7,Female,5.2
El Salvador,2004,4.7,Female,5.2
El Salvador,2003,4.7,Female,5.2
El Salvador,2002,4.7,Female,5.2
El Salvador,2001,4.7,Female,5.2
El Salvador,2000,4.7,Female,5.2
El Salvador,1999,4.7,Female,5.2
El Salvador,1998,4.7,Female,5.2
El Salvador,1997,4.7,Female,5.2
El Salvador,1996,4.7,Female,5.2
El Salvador,1995,4.7,Female,5.2
El Salvador,1994,4.7,Female,5.2
El Salvador,1993,4.7,Female,5.2
El Salvador,1992,4.7,Female,5.2
El Salvador,1991,4.7,Female,5.2
El Salvador,1990,4.7,Female,5.2
El Salvador,1989,4.7,Female,5.2
El Salvador,1988,4.7,Female,5.2
El Salvador,1987,4.8,Female,5.2
El Salvador,1986,4.8,Female,5.2
El Salvador,1985,4.8,Female,5.2
El Salvador,1984,4.8,Female,5.2
El Salvador,1983,4.8,Female,5.2
El Salvador,1982,4.8,Female,5.2
El Salvador,1981,4.9,Female,5.2
El Salvador,1980,4.9,Female,5.2
Equatorial Guinea,2009,4.7,Male,5.2
Equatorial Guinea,2008,4.7,Male,5.2
Equatorial Guinea,2007,4.7,Male,5.2
Equatorial Guinea,2006,4.7,Male,5.2
Equatorial Guinea,2005,4.6,Male,5.2
Equatorial Guinea,2004,4.6,Male,5.2
Equatorial Guinea,2003,4.6,Male,5.2
Equatorial Guinea,2002,4.5,Male,5.2
Equatorial Guinea,2001,4.5,Male,5.2
Equatorial Guinea,2000,4.4,Male,5.2
Equatorial Guinea,1999,4.4,Male,5.2
Equatorial Guinea,1998,4.3,Male,5.2
Equatorial Guinea,1997,4.3,Male,5.2
Equatorial Guinea,1996,4.3,Male,5.2
Equatorial Guinea,1995,4.3,Male,5.2
Equatorial Guinea,1994,4.3,Male,5.2
Equatorial Guinea,1993,4.3,Male,5.2
Equatorial Guinea,1992,4.3,Male,5.2
Equatorial Guinea,1991,4.3,Male,5.2
Equatorial Guinea,1990,4.3,Male,5.2
Equatorial Guinea,1989,4.3,Male,5.2
Equatorial Guinea,1988,4.3,Male,5.2
Equatorial Guinea,1987,4.3,Male,5.2
Equatorial Guinea,1986,4.3,Male,5.2
Equatorial Guinea,1985,4.4,Male,5.2
Equatorial Guinea,1984,4.4,Male,5.2
Equatorial Guinea,1983,4.4,Male,5.2
Equatorial Guinea,1982,4.4,Male,5.2
Equatorial Guinea,1981,4.4,Male,5.2
Equatorial Guinea,1980,4.4,Male,5.2
Equatorial Guinea,2009,4.8,Female,5.2
Equatorial Guinea,2008,4.8,Female,5.2
Equatorial Guinea,2007,4.8,Female,5.2
Equatorial Guinea,2006,4.8,Female,5.2
Equatorial Guinea,2005,4.8,Female,5.2
Equatorial Guinea,2004,4.8,Female,5.2
Equatorial Guinea,2003,4.7,Female,5.2
Equatorial Guinea,2002,4.7,Female,5.2
Equatorial Guinea,2001,4.7,Female,5.2
Equatorial Guinea,2000,4.6,Female,5.2
Equatorial Guinea,1999,4.6,Female,5.2
Equatorial Guinea,1998,4.6,Female,5.2
Equatorial Guinea,1997,4.5,Female,5.2
Equatorial Guinea,1996,4.5,Female,5.2
Equatorial Guinea,1995,4.5,Female,5.2
Equatorial Guinea,1994,4.5,Female,5.2
Equatorial Guinea,1993,4.5,Female,5.2
Equatorial Guinea,1992,4.6,Female,5.2
Equatorial Guinea,1991,4.6,Female,5.2
Equatorial Guinea,1990,4.6,Female,5.2
Equatorial Guinea,1989,4.6,Female,5.2
Equatorial Guinea,1988,4.6,Female,5.2
Equatorial Guinea,1987,4.6,Female,5.2
Equatorial Guinea,1986,4.7,Female,5.2
Equatorial Guinea,1985,4.7,Female,5.2
Equatorial Guinea,1984,4.7,Female,5.2
Equatorial Guinea,1983,4.7,Female,5.2
Equatorial Guinea,1982,4.7,Female,5.2
Equatorial Guinea,1981,4.7,Female,5.2
Equatorial Guinea,1980,4.8,Female,5.2
Eritrea,2009,4.1,Male,5.2
Eritrea,2008,4.1,Male,5.2
Eritrea,2007,4.1,Male,5.2
Eritrea,2006,4.1,Male,5.2
Eritrea,2005,4.1,Male,5.2
Eritrea,2004,4.2,Male,5.2
Eritrea,2003,4.2,Male,5.2
Eritrea,2002,4.2,Male,5.2
Eritrea,2001,4.2,Male,5.2
Eritrea,2000,4.2,Male,5.2
Eritrea,1999,4.2,Male,5.2
Eritrea,1998,4.2,Male,5.2
Eritrea,1997,4.2,Male,5.2
Eritrea,1996,4.1,Male,5.2
Eritrea,1995,4.1,Male,5.2
Eritrea,1994,4.1,Male,5.2
Eritrea,1993,4.1,Male,5.2
Eritrea,1992,4.1,Male,5.2
Eritrea,1991,4.1,Male,5.2
Eritrea,1990,4.1,Male,5.2
Eritrea,1989,4.1,Male,5.2
Eritrea,1988,4.1,Male,5.2
Eritrea,1987,4.1,Male,5.2
Eritrea,1986,4.1,Male,5.2
Eritrea,1985,4.1,Male,5.2
Eritrea,1984,4.1,Male,5.2
Eritrea,1983,4.1,Male,5.2
Eritrea,1982,4.1,Male,5.2
Eritrea,1981,4.1,Male,5.2
Eritrea,1980,4.1,Male,5.2
Eritrea,2009,4.2,Female,5.2
Eritrea,2008,4.2,Female,5.2
Eritrea,2007,4.2,Female,5.2
Eritrea,2006,4.2,Female,5.2
Eritrea,2005,4.2,Female,5.2
Eritrea,2004,4.2,Female,5.2
Eritrea,2003,4.3,Female,5.2
Eritrea,2002,4.3,Female,5.2
Eritrea,2001,4.3,Female,5.2
Eritrea,2000,4.3,Female,5.2
Eritrea,1999,4.3,Female,5.2
Eritrea,1998,4.3,Female,5.2
Eritrea,1997,4.3,Female,5.2
Eritrea,1996,4.3,Female,5.2
Eritrea,1995,4.3,Female,5.2
Eritrea,1994,4.3,Female,5.2
Eritrea,1993,4.2,Female,5.2
Eritrea,1992,4.2,Female,5.2
Eritrea,1991,4.3,Female,5.2
Eritrea,1990,4.3,Female,5.2
Eritrea,1989,4.3,Female,5.2
Eritrea,1988,4.3,Female,5.2
Eritrea,1987,4.3,Female,5.2
Eritrea,1986,4.3,Female,5.2
Eritrea,1985,4.3,Female,5.2
Eritrea,1984,4.3,Female,5.2
Eritrea,1983,4.3,Female,5.2
Eritrea,1982,4.3,Female,5.2
Eritrea,1981,4.4,Female,5.2
Eritrea,1980,4.4,Female,5.2
Estonia,2009,5.2,Male,5.2
Estonia,2008,5.2,Male,5.2
Estonia,2007,5.2,Male,5.2
Estonia,2006,5.2,Male,5.2
Estonia,2005,5.2,Male,5.2
Estonia,2004,5.2,Male,5.2
Estonia,2003,5.2,Male,5.2
Estonia,2002,5.2,Male,5.2
Estonia,2001,5.2,Male,5.2
Estonia,2000,5.2,Male,5.2
Estonia,1999,5.2,Male,5.2
Estonia,1998,5.2,Male,5.2
Estonia,1997,5.3,Male,5.2
Estonia,1996,5.3,Male,5.2
Estonia,1995,5.3,Male,5.2
Estonia,1994,5.4,Male,5.2
Estonia,1993,5.4,Male,5.2
Estonia,1992,5.4,Male,5.2
Estonia,1991,5.4,Male,5.2
Estonia,1990,5.5,Male,5.2
Estonia,1989,5.5,Male,5.2
Estonia,1988,5.5,Male,5.2
Estonia,1987,5.5,Male,5.2
Estonia,1986,5.5,Male,5.2
Estonia,1985,5.5,Male,5.2
Estonia,1984,5.6,Male,5.2
Estonia,1983,5.6,Male,5.2
Estonia,1982,5.6,Male,5.2
Estonia,1981,5.6,Male,5.2
Estonia,1980,5.6,Male,5.2
Estonia,2009,5.2,Female,5.2
Estonia,2008,5.2,Female,5.2
Estonia,2007,5.3,Female,5.2
Estonia,2006,5.3,Female,5.2
Estonia,2005,5.3,Female,5.2
Estonia,2004,5.3,Female,5.2
Estonia,2003,5.3,Female,5.2
Estonia,2002,5.3,Female,5.2
Estonia,2001,5.3,Female,5.2
Estonia,2000,5.3,Female,5.2
Estonia,1999,5.4,Female,5.2
Estonia,1998,5.4,Female,5.2
Estonia,1997,5.4,Female,5.2
Estonia,1996,5.4,Female,5.2
Estonia,1995,5.5,Female,5.2
Estonia,1994,5.5,Female,5.2
Estonia,1993,5.5,Female,5.2
Estonia,1992,5.6,Female,5.2
Estonia,1991,5.6,Female,5.2
Estonia,1990,5.6,Female,5.2
Estonia,1989,5.6,Female,5.2
Estonia,1988,5.6,Female,5.2
Estonia,1987,5.6,Female,5.2
Estonia,1986,5.6,Female,5.2
Estonia,1985,5.6,Female,5.2
Estonia,1984,5.7,Female,5.2
Estonia,1983,5.7,Female,5.2
Estonia,1982,5.7,Female,5.2
Estonia,1981,5.7,Female,5.2
